"@ゆ→いち","I'm at センター北駅 (Center Kita Sta.) (B30/G05) - @yokohama_koutuu in 横浜市, 神奈川県 https://t.co/Hm6ei8pqs6","神奈川県","Tue Apr 05 15:45:54 JST 2016","35.55347523","139.57850263"
"@無限の鼻水","I'm at トライアル 小竹店 in 鞍手郡, 福岡県 https://t.co/L7mw4sVxsR","福岡県","Tue Apr 05 15:46:02 JST 2016","33.70048818","130.70638274"
"@しゃこたん(・■・)","I'm at 薬王堂 宮城大富店 in 黒川郡大和町, 宮城県 https://t.co/u7rg8KlhPc","宮城県","Tue Apr 05 15:46:10 JST 2016","38.38064566","140.86296033"
"@♩yuki","I'm at マクドナルド 2号線御影店 in 神戸市, 兵庫県 https://t.co/7bXfa5PIvp","兵庫県","Tue Apr 05 15:46:11 JST 2016","34.71729381","135.25456309"
"@がっちゃん（マジ）","I'm at 新宿ReNY in 新宿区, 東京都 w/ @demodori_mw @69de74__ https://t.co/xwFAhI06eX","東京都","Tue Apr 05 15:46:12 JST 2016","35.69223731","139.69357288"
"@夢社長","I'm at 調布駅 (Chōfu Sta.) - @keiodentetsu in 調布市, 東京都 https://t.co/k1gc0mCfWU","東京都","Tue Apr 05 15:46:14 JST 2016","35.65188911","139.54439566"
"@ノータス","I'm at ラウンドワン 青森店 in 青森市, 青森県 https://t.co/ctD0thv5lz","青森県","Tue Apr 05 15:46:18 JST 2016","40.79871246","140.74816704"
"@ﾄｩｽｹ(ﾁｪｹﾗﾁｪｹﾗﾁｪｹﾗ)","I'm at @PLUMLIVESTAGE 秋葉原 in 千代田区, 東京都 https://t.co/GjhDjhtmEQ","東京都","Tue Apr 05 15:46:20 JST 2016","35.69912596","139.77243391"
"@ともっしゅはにへにへ教","I'm at 大慶園遊園地 in 市川市, 千葉県 https://t.co/XjAsWFUGeR","千葉県","Tue Apr 05 15:46:20 JST 2016","35.76267555","139.96938594"
"@よしづみ","I'm at ライダーズスタンド 西宮2りんかん in 西宮市, 兵庫県 w/ @tkhsyuta1110 https://t.co/Gp4Ycg3lAA","兵庫県","Tue Apr 05 15:46:22 JST 2016","34.762386","135.36742589"
"@ゆうまる","I'm at 足立小台駅 (05) (Adachi-odai Sta. ) - @toeikotsu in 足立区, 東京都 https://t.co/8NFQvKHvCL","東京都","Tue Apr 05 15:46:24 JST 2016","35.75463606","139.77039456"
"@うさっぷる","I'm at 多磨駅 (Tama Sta.) (SW03) - @seiburailway in 府中市, 東京都 https://t.co/w5PZQe2qk4","東京都","Tue Apr 05 15:46:25 JST 2016","35.67664648","139.51701164"
"@じゅんぽん(痩せましょう)","I'm at 栄駅 (Sakae Sta.) (H10/M05) in 名古屋市, 愛知県 https://t.co/92X21QpH9Q","愛知県","Tue Apr 05 15:46:25 JST 2016","35.17002185","136.90857679"
"@じゅんぽん(痩せましょう)","I'm at サンシャインサカエ (SUNSHINE SAKAE) in 名古屋市, 愛知県 https://t.co/uKTnBRtXQA","愛知県","Tue Apr 05 15:46:31 JST 2016","35.16954606","136.90628886"
